dc.identifier.uri	dc.source.uri	dc.creator	dc.relation
https://hdl.handle.net/10794/736	https://spraakbanken.gu.se/en/resources/rd-frsrdg	n/a, n/a	
https://hdl.handle.net/10794/737	https://spraakbanken.gu.se/en/resources/rd-ip	n/a, n/a	
https://hdl.handle.net/10794/738	https://spraakbanken.gu.se/en/resources/rd-kammakt	n/a, n/a	
https://hdl.handle.net/10794/739	https://spraakbanken.gu.se/en/resources/rd-kom	n/a, n/a	
https://hdl.handle.net/10794/740	https://spraakbanken.gu.se/en/resources/rd-mot	n/a, n/a	
https://hdl.handle.net/10794/741	https://spraakbanken.gu.se/en/resources/rd-ovr	n/a, n/a	
https://hdl.handle.net/10794/742	https://spraakbanken.gu.se/en/resources/rd-prop	n/a, n/a	
https://hdl.handle.net/10794/743	https://spraakbanken.gu.se/en/resources/rd-prot	n/a, n/a	
https://hdl.handle.net/10794/744	https://spraakbanken.gu.se/en/resources/rd-rskr	n/a, n/a	
https://hdl.handle.net/10794/745	https://spraakbanken.gu.se/en/resources/rd-samtr	n/a, n/a	
https://hdl.handle.net/10794/746	https://spraakbanken.gu.se/en/resources/rd-skfr	n/a, n/a	
https://hdl.handle.net/10794/747	https://spraakbanken.gu.se/en/resources/rd-sou	n/a, n/a	
https://hdl.handle.net/10794/748	https://spraakbanken.gu.se/en/resources/rd-tlista	n/a, n/a	
https://hdl.handle.net/10794/749	https://spraakbanken.gu.se/en/resources/rd-utr	n/a, n/a	
https://hdl.handle.net/10794/750	https://spraakbanken.gu.se/en/resources/rd-utsk	n/a, n/a	
https://hdl.handle.net/10794/751	https://spraakbanken.gu.se/en/resources/rd-yttr	n/a, n/a	
https://hdl.handle.net/10794/752	https://spraakbanken.gu.se/en/resources/rom99	n/a, n/a	
https://hdl.handle.net/10794/753	https://spraakbanken.gu.se/en/resources/romg	n/a, n/a	
https://hdl.handle.net/10794/754	https://spraakbanken.gu.se/en/resources/runeberg-biblblad	n/a, n/a	https://hdl.handle.net/10794/87
https://hdl.handle.net/10794/755	https://spraakbanken.gu.se/en/resources/runeberg-diverse	n/a, n/a	
https://hdl.handle.net/10794/756	https://spraakbanken.gu.se/en/resources/runeberg-folkbbl	n/a, n/a	
https://hdl.handle.net/10794/757	https://spraakbanken.gu.se/en/resources/runeberg-rost	n/a, n/a	
https://hdl.handle.net/10794/758	https://spraakbanken.gu.se/en/resources/runeberg-svtidskr	n/a, n/a	
https://hdl.handle.net/10794/759	https://spraakbanken.gu.se/en/resources/runeberg-tiden	n/a, n/a	
https://hdl.handle.net/10794/760	https://spraakbanken.gu.se/en/resources/runeberg-urdagkron	n/a, n/a	
https://hdl.handle.net/10794/761	https://spraakbanken.gu.se/en/resources/sakprosa1700-1749	n/a, n/a	
https://hdl.handle.net/10794/762	https://spraakbanken.gu.se/en/resources/sakprosa1750-1799	n/a, n/a	
https://hdl.handle.net/10794/763	https://spraakbanken.gu.se/en/resources/sakprosa1800-1849	n/a, n/a	
https://hdl.handle.net/10794/764	https://spraakbanken.gu.se/en/resources/sakprosa1850-1899	n/a, n/a	
https://hdl.handle.net/10794/765	https://spraakbanken.gu.se/en/resources/sakprosa1900-1959	n/a, n/a	
https://hdl.handle.net/10794/766	https://spraakbanken.gu.se/en/resources/saltnld	n/a, n/a	
https://hdl.handle.net/10794/767	https://spraakbanken.gu.se/en/resources/sdhk-latin	n/a, n/a	
https://hdl.handle.net/10794/768	https://spraakbanken.gu.se/en/resources/sdhk-norska	n/a, n/a	
https://hdl.handle.net/10794/769	https://spraakbanken.gu.se/en/resources/sdhk-ovrigt	n/a, n/a	
https://hdl.handle.net/10794/770	https://spraakbanken.gu.se/en/resources/sdhk-svenska	n/a, n/a	
https://hdl.handle.net/10794/771	https://spraakbanken.gu.se/en/resources/sdhk-tyska	n/a, n/a	
https://hdl.handle.net/10794/772	https://spraakbanken.gu.se/en/resources/lexsemchange	n/a, n/a	
https://hdl.handle.net/10794/773	https://spraakbanken.gu.se/en/resources/semeval2020	n/a, n/a	
https://hdl.handle.net/10794/774	https://spraakbanken.gu.se/en/resources/sfs	n/a, n/a	
https://hdl.handle.net/10794/775	https://spraakbanken.gu.se/en/resources/siberiangermandialogs	n/a, n/a	
https://hdl.handle.net/10794/776	https://spraakbanken.gu.se/en/resources/siberiangermanwomen	n/a, n/a	
https://hdl.handle.net/10794/777	https://spraakbanken.gu.se/en/resources/sic2	n/a, n/a	
https://hdl.handle.net/10794/778	https://spraakbanken.gu.se/en/resources/smittskydd	n/a, n/a	
https://hdl.handle.net/10794/779	https://spraakbanken.gu.se/en/resources/snp7879	n/a, n/a	
https://hdl.handle.net/10794/780	https://spraakbanken.gu.se/en/resources/soexempel	n/a, n/a	
https://hdl.handle.net/10794/781	https://spraakbanken.gu.se/en/resources/somali-1993-94	n/a, n/a	
https://hdl.handle.net/10794/782	https://spraakbanken.gu.se/en/resources/somali-ah-2010-19	n/a, n/a	
https://hdl.handle.net/10794/783	https://spraakbanken.gu.se/en/resources/somali-as-2001	n/a, n/a	
https://hdl.handle.net/10794/784	https://spraakbanken.gu.se/en/resources/somali-as-2016	n/a, n/a	
https://hdl.handle.net/10794/785	https://spraakbanken.gu.se/en/resources/somali-caafimaad-1972-79	n/a, n/a	
https://hdl.handle.net/10794/786	https://spraakbanken.gu.se/en/resources/somali-cb-2001-03-soomaaliya	n/a, n/a	
https://hdl.handle.net/10794/787	https://spraakbanken.gu.se/en/resources/somali-cb-2016	n/a, n/a	
https://hdl.handle.net/10794/788	https://spraakbanken.gu.se/en/resources/somali-kqa	n/a, n/a	
https://hdl.handle.net/10794/789	https://spraakbanken.gu.se/en/resources/somali-mk-1972-79	n/a, n/a	
https://hdl.handle.net/10794/790	https://spraakbanken.gu.se/en/resources/somali-radioden2014	n/a, n/a	
https://hdl.handle.net/10794/791	https://spraakbanken.gu.se/en/resources/somali-radioswe2014	n/a, n/a	
https://hdl.handle.net/10794/792	https://spraakbanken.gu.se/en/resources/somali-saynis-1980-89	n/a, n/a	
https://hdl.handle.net/10794/793	https://spraakbanken.gu.se/en/resources/somali-sheekooyin-carruureed	n/a, n/a	
https://hdl.handle.net/10794/794	https://spraakbanken.gu.se/en/resources/somali-sheekooying	n/a, n/a	
https://hdl.handle.net/10794/795	https://spraakbanken.gu.se/en/resources/somali-sheekooyin	n/a, n/a	
https://hdl.handle.net/10794/796	https://spraakbanken.gu.se/en/resources/somali-suugaan2	n/a, n/a	
https://hdl.handle.net/10794/797	https://spraakbanken.gu.se/en/resources/somali-suugaan-turjuman	n/a, n/a	
https://hdl.handle.net/10794/798	https://spraakbanken.gu.se/en/resources/somali-suugaan	n/a, n/a	
https://hdl.handle.net/10794/799	https://spraakbanken.gu.se/en/resources/somali-tid-turjuman	n/a, n/a	
https://hdl.handle.net/10794/800	https://spraakbanken.gu.se/en/resources/somali-xisaab-2001-nayroobi	n/a, n/a	
https://hdl.handle.net/10794/801	https://spraakbanken.gu.se/en/resources/somali-xisaab-2016-somaliland	n/a, n/a	
https://hdl.handle.net/10794/802	https://spraakbanken.gu.se/en/resources/sou	n/a, n/a	
https://hdl.handle.net/10794/803	https://spraakbanken.gu.se/en/resources/spanskaflugan	n/a, n/a	
https://hdl.handle.net/10794/804	https://spraakbanken.gu.se/en/resources/spf	n/a, n/a	
https://hdl.handle.net/10794/805	https://spraakbanken.gu.se/en/resources/frageladan	n/a, n/a	
https://hdl.handle.net/10794/806	https://spraakbanken.gu.se/en/resources/storsuc	n/a, n/a	
https://hdl.handle.net/10794/807	https://spraakbanken.gu.se/en/resources/strindbergbrev	Kerstin Dahlbäck	
https://hdl.handle.net/10794/808	https://spraakbanken.gu.se/en/resources/strindbergromaner	n/a, n/a	
https://hdl.handle.net/10794/809	https://spraakbanken.gu.se/en/resources/studentbladet	n/a, n/a	
https://hdl.handle.net/10794/810	https://spraakbanken.gu.se/en/resources/suc2	n/a, n/a	
https://hdl.handle.net/10794/811	https://spraakbanken.gu.se/en/resources/suc3	n/a, n/a	
https://hdl.handle.net/10794/812	https://spraakbanken.gu.se/en/resources/sucx2	n/a, n/a	
https://hdl.handle.net/10794/813	https://spraakbanken.gu.se/en/resources/sucx3	n/a, n/a	
https://hdl.handle.net/10794/814	https://spraakbanken.gu.se/en/resources/supersim-superlim	Hengchen, Simon;Tahmasebi, Nina	
https://hdl.handle.net/10794/815	https://spraakbanken.gu.se/en/resources/sv-covid-19	n/a, n/a	
https://hdl.handle.net/10794/816	https://spraakbanken.gu.se/en/resources/svenska-tidningar-1818-1870	n/a, n/a	
https://hdl.handle.net/10794/817	https://spraakbanken.gu.se/en/resources/svenska-tidningar-1871-1906	n/a, n/a	
https://hdl.handle.net/10794/818	https://spraakbanken.gu.se/en/resources/svenskbygden	n/a, n/a	
https://hdl.handle.net/10794/819	https://spraakbanken.gu.se/en/resources/svensk-fraktur-1626-1816	n/a, n/a	
https://hdl.handle.net/10794/820	https://spraakbanken.gu.se/en/resources/svt-2004	n/a, n/a	
https://hdl.handle.net/10794/821	https://spraakbanken.gu.se/en/resources/svt-2005	n/a, n/a	
https://hdl.handle.net/10794/822	https://spraakbanken.gu.se/en/resources/svt-2006	n/a, n/a	
https://hdl.handle.net/10794/823	https://spraakbanken.gu.se/en/resources/svt-2007	n/a, n/a	
https://hdl.handle.net/10794/824	https://spraakbanken.gu.se/en/resources/svt-2008	n/a, n/a	
https://hdl.handle.net/10794/825	https://spraakbanken.gu.se/en/resources/svt-2009	n/a, n/a	
https://hdl.handle.net/10794/826	https://spraakbanken.gu.se/en/resources/svt-2010	n/a, n/a	
https://hdl.handle.net/10794/827	https://spraakbanken.gu.se/en/resources/svt-2011	n/a, n/a	
https://hdl.handle.net/10794/828	https://spraakbanken.gu.se/en/resources/svt-2012	n/a, n/a	
https://hdl.handle.net/10794/829	https://spraakbanken.gu.se/en/resources/svt-2013	n/a, n/a	
https://hdl.handle.net/10794/830	https://spraakbanken.gu.se/en/resources/svt-2014	n/a, n/a	
https://hdl.handle.net/10794/831	https://spraakbanken.gu.se/en/resources/svt-2015	n/a, n/a	
https://hdl.handle.net/10794/832	https://spraakbanken.gu.se/en/resources/svt-2016	n/a, n/a	
https://hdl.handle.net/10794/833	https://spraakbanken.gu.se/en/resources/svt-2017	n/a, n/a	
https://hdl.handle.net/10794/834	https://spraakbanken.gu.se/en/resources/svt-2018	n/a, n/a	
https://hdl.handle.net/10794/835	https://spraakbanken.gu.se/en/resources/svt-2019	n/a, n/a	
https://hdl.handle.net/10794/836	https://spraakbanken.gu.se/en/resources/svt-2020	n/a, n/a	
https://hdl.handle.net/10794/837	https://spraakbanken.gu.se/en/resources/svt-2021	n/a, n/a	
https://hdl.handle.net/10794/838	https://spraakbanken.gu.se/en/resources/svt-2022	n/a, n/a	
https://hdl.handle.net/10794/839	https://spraakbanken.gu.se/en/resources/svt-nodate	n/a, n/a	
https://hdl.handle.net/10794/840	https://spraakbanken.gu.se/en/resources/sv-treebank	n/a, n/a	
https://hdl.handle.net/10794/841	https://spraakbanken.gu.se/en/resources/sw1203	n/a, n/a	
https://hdl.handle.net/10794/842	https://spraakbanken.gu.se/en/resources/swe-absa-bank	n/a, n/a	
https://hdl.handle.net/10794/843	https://spraakbanken.gu.se/en/resources/swediagnostics	n/a, n/a	
https://hdl.handle.net/10794/844	https://spraakbanken.gu.se/en/resources/swefn-ex	n/a, n/a	
https://hdl.handle.net/10794/845	https://spraakbanken.gu.se/en/resources/swefracas	n/a, n/a	
https://hdl.handle.net/10794/846	https://spraakbanken.gu.se/en/resources/swell-gold	n/a, n/a	
https://hdl.handle.net/10794/847	https://spraakbanken.gu.se/en/resources/swell-pilot	n/a, n/a	
https://hdl.handle.net/10794/848	https://spraakbanken.gu.se/en/resources/sweparaphrase	n/a, n/a	
https://hdl.handle.net/10794/849	https://spraakbanken.gu.se/en/resources/swewic	n/a, n/a	
https://hdl.handle.net/10794/850	https://spraakbanken.gu.se/en/resources/swewinogender	Adesam, Yvonne;Bouma, Gerlof	
https://hdl.handle.net/10794/851	https://spraakbanken.gu.se/en/resources/swewinogender	Adesam, Yvonne;Bouma, Gerlof	
https://hdl.handle.net/10794/852	https://spraakbanken.gu.se/en/resources/sydosterbotten2010	n/a, n/a	
https://hdl.handle.net/10794/853	https://spraakbanken.gu.se/en/resources/sydosterbotten2011	n/a, n/a	
https://hdl.handle.net/10794/854	https://spraakbanken.gu.se/en/resources/sydosterbotten2012	n/a, n/a	
https://hdl.handle.net/10794/855	https://spraakbanken.gu.se/en/resources/sydosterbotten2013	n/a, n/a	
https://hdl.handle.net/10794/856	https://spraakbanken.gu.se/en/resources/sydosterbotten2014	n/a, n/a	
https://hdl.handle.net/10794/857	https://spraakbanken.gu.se/en/resources/syntag	n/a, n/a	
https://hdl.handle.net/10794/858	https://spraakbanken.gu.se/en/resources/talbanken-stb	n/a, n/a	
https://hdl.handle.net/10794/859	https://spraakbanken.gu.se/en/resources/talbanken	n/a, n/a	
https://hdl.handle.net/10794/860	https://spraakbanken.gu.se/en/resources/tankebok	n/a, n/a	
https://hdl.handle.net/10794/861	https://spraakbanken.gu.se/en/resources/tidningarsallskapetiabo	n/a, n/a	
https://hdl.handle.net/10794/862	https://spraakbanken.gu.se/en/resources/tisus	n/a, n/a	
https://hdl.handle.net/10794/863	https://spraakbanken.gu.se/en/resources/twitter-2015	n/a, n/a	
https://hdl.handle.net/10794/864	https://spraakbanken.gu.se/en/resources/twitter-2016	n/a, n/a	
https://hdl.handle.net/10794/865	https://spraakbanken.gu.se/en/resources/twitter-2017	n/a, n/a	
https://hdl.handle.net/10794/866	https://spraakbanken.gu.se/en/resources/twitter-pldebatt-130612	n/a, n/a	
https://hdl.handle.net/10794/867	https://spraakbanken.gu.se/en/resources/twitter-pldebatt-131006	n/a, n/a	
https://hdl.handle.net/10794/868	https://spraakbanken.gu.se/en/resources/twitter-pldebatt-140504	n/a, n/a	
https://hdl.handle.net/10794/869	https://spraakbanken.gu.se/en/resources/twitter	n/a, n/a	
https://hdl.handle.net/10794/870	https://spraakbanken.gu.se/en/resources/typografisktminnesblad	n/a, n/a	
https://hdl.handle.net/10794/871	https://spraakbanken.gu.se/en/resources/typograftidning	n/a, n/a	
https://hdl.handle.net/10794/872	https://spraakbanken.gu.se/en/resources/ub-kvt-dagny	n/a, n/a	
https://hdl.handle.net/10794/873	https://spraakbanken.gu.se/en/resources/ub-kvt-hertha	n/a, n/a	
https://hdl.handle.net/10794/874	https://spraakbanken.gu.se/en/resources/ub-kvt-idun	n/a, n/a	
https://hdl.handle.net/10794/875	https://spraakbanken.gu.se/en/resources/ub-kvt-kvt	n/a, n/a	
https://hdl.handle.net/10794/876	https://spraakbanken.gu.se/en/resources/ub-kvt-morgonbris	n/a, n/a	
https://hdl.handle.net/10794/877	https://spraakbanken.gu.se/en/resources/ub-kvt-rostratt	n/a, n/a	
https://hdl.handle.net/10794/878	https://spraakbanken.gu.se/en/resources/ub-kvt-tidevarvet	n/a, n/a	
https://hdl.handle.net/10794/879	https://spraakbanken.gu.se/en/resources/uleaborgstidning	n/a, n/a	
https://hdl.handle.net/10794/880	https://spraakbanken.gu.se/en/resources/ungdomslitteratur	n/a, n/a	
https://hdl.handle.net/10794/881	https://spraakbanken.gu.se/en/resources/vasabibel-nt	n/a, n/a	
https://hdl.handle.net/10794/882	https://spraakbanken.gu.se/en/resources/vasabladet1991	n/a, n/a	
https://hdl.handle.net/10794/883	https://spraakbanken.gu.se/en/resources/vasabladet2012	n/a, n/a	
https://hdl.handle.net/10794/884	https://spraakbanken.gu.se/en/resources/vasabladet2013	n/a, n/a	
https://hdl.handle.net/10794/885	https://spraakbanken.gu.se/en/resources/vasabladet2014	n/a, n/a	
https://hdl.handle.net/10794/886	https://spraakbanken.gu.se/en/resources/vasabrev	n/a, n/a	
https://hdl.handle.net/10794/887	https://spraakbanken.gu.se/en/resources/vastranyland	n/a, n/a	
https://hdl.handle.net/10794/888	https://spraakbanken.gu.se/en/resources/vivill	n/a, n/a	
https://hdl.handle.net/10794/889	https://spraakbanken.gu.se/en/resources/wasabladet	n/a, n/a	
https://hdl.handle.net/10794/890	https://spraakbanken.gu.se/en/resources/webbnyheter2001	n/a, n/a	
https://hdl.handle.net/10794/891	https://spraakbanken.gu.se/en/resources/webbnyheter2002	n/a, n/a	
https://hdl.handle.net/10794/892	https://spraakbanken.gu.se/en/resources/webbnyheter2003	n/a, n/a	
https://hdl.handle.net/10794/893	https://spraakbanken.gu.se/en/resources/webbnyheter2004	n/a, n/a	
https://hdl.handle.net/10794/894	https://spraakbanken.gu.se/en/resources/webbnyheter2005	n/a, n/a	
https://hdl.handle.net/10794/895	https://spraakbanken.gu.se/en/resources/webbnyheter2006	n/a, n/a	
https://hdl.handle.net/10794/896	https://spraakbanken.gu.se/en/resources/webbnyheter2007	n/a, n/a	
https://hdl.handle.net/10794/897	https://spraakbanken.gu.se/en/resources/webbnyheter2008	n/a, n/a	
https://hdl.handle.net/10794/898	https://spraakbanken.gu.se/en/resources/webbnyheter2009	n/a, n/a	
https://hdl.handle.net/10794/899	https://spraakbanken.gu.se/en/resources/webbnyheter2010	n/a, n/a	
https://hdl.handle.net/10794/900	https://spraakbanken.gu.se/en/resources/webbnyheter2011	n/a, n/a	
https://hdl.handle.net/10794/901	https://spraakbanken.gu.se/en/resources/webbnyheter2012	n/a, n/a	
https://hdl.handle.net/10794/902	https://spraakbanken.gu.se/en/resources/webbnyheter2013	n/a, n/a	
https://hdl.handle.net/10794/903	https://spraakbanken.gu.se/en/resources/wiborgstidning	n/a, n/a	
https://hdl.handle.net/10794/904	https://spraakbanken.gu.se/en/resources/wikipedia-so	n/a, n/a	
https://hdl.handle.net/10794/905	https://spraakbanken.gu.se/swe/forskning/infrastruktur/korp/citatkorpusar	n/a, n/a	
https://hdl.handle.net/10794/906	https://spraakbanken.gu.se/en/resources/wordreference	n/a, n/a	
https://hdl.handle.net/10794/912	https://spraakbanken.gu.se/en/resources/lb-open	n/a, n/a	https://hdl.handle.net/10794/689
